2019-07-15 12:28:06.689258 +0200 CEST m=+81.559538715,5538,13854.309148
2019-07-15 12:28:06.940011 +0200 CEST m=+81.810290185,7014,13832.798742
2019-07-15 12:28:07.200307 +0200 CEST m=+82.070584666,10062,13820.978056
2019-07-15 12:28:07.453741 +0200 CEST m=+82.324016497,6979,13799.596875
2019-07-15 12:28:07.708461 +0200 CEST m=+82.578735065,12627,13795.943925
2019-07-15 12:28:07.962616 +0200 CEST m=+82.832889001,5418,13769.925466
2019-07-15 12:28:08.216821 +0200 CEST m=+83.087091714,9690,13757.294118
2019-07-15 12:28:08.477236 +0200 CEST m=+83.347505865,5832,13732.833333
2019-07-15 12:28:08.730718 +0200 CEST m=+83.600986294,4479,13704.360000
2019-07-15 12:28:08.983603 +0200 CEST m=+83.853869477,3896,13674.273006
2019-07-15 12:28:09.238662 +0200 CEST m=+84.108926807,9118,13660.339450
2019-07-15 12:28:09.497542 +0200 CEST m=+84.367805364,9281,13646.987805
2019-07-15 12:28:09.754589 +0200 CEST m=+84.624850588,8874,13632.480243
2019-07-15 12:28:10.004738 +0200 CEST m=+84.874998612,6904,13612.090909
2019-07-15 12:28:10.2654 +0200 CEST m=+85.135658489,5369,13587.187311
2019-07-15 12:28:10.518599 +0200 CEST m=+85.388856341,7831,13569.849398
2019-07-15 12:28:10.77604 +0200 CEST m=+85.646295562,5938,13546.930931
2019-07-15 12:28:11.03155 +0200 CEST m=+85.901803799,5872,13523.952096
2019-07-15 12:28:11.284491 +0200 CEST m=+86.154743649,8674,13509.474627
2019-07-15 12:28:11.540682 +0200 CEST m=+86.410932628,6209,13487.747024
2019-07-15 12:28:11.793657 +0200 CEST m=+86.663906734,6135,13465.928783
2019-07-15 12:28:12.051876 +0200 CEST m=+86.922124325,5788,13443.213018
2019-07-15 12:28:12.30872 +0200 CEST m=+87.178966888,5651,13420.227139
2019-07-15 12:28:12.56409 +0200 CEST m=+87.434335438,4747,13394.717647
2019-07-15 12:28:12.819022 +0200 CEST m=+87.689264984,7665,13377.914956
