2019-07-17 10:37:15.937173 +0200 CEST m=+82.011472464,452,3737.263323
2019-07-17 10:37:16.195423 +0200 CEST m=+82.269721582,1140,3729.146875
2019-07-17 10:37:16.446031 +0200 CEST m=+82.520327714,3648,3728.894081
2019-07-17 10:37:16.703847 +0200 CEST m=+82.778142364,4601,3731.602484
2019-07-17 10:37:16.959071 +0200 CEST m=+83.033365772,2318,3727.226006
2019-07-17 10:37:17.214799 +0200 CEST m=+83.289092076,1086,3719.074074
2019-07-17 10:37:17.469334 +0200 CEST m=+83.543625438,3289,3717.750769
2019-07-17 10:37:17.725839 +0200 CEST m=+83.800129870,4298,3719.530675
2019-07-17 10:37:17.981984 +0200 CEST m=+84.056273773,3362,3718.437309
2019-07-17 10:37:18.235128 +0200 CEST m=+84.309416322,4980,3722.283537
2019-07-17 10:37:18.489681 +0200 CEST m=+84.563967524,2726,3719.255319
2019-07-17 10:37:18.746117 +0200 CEST m=+84.820402450,4323,3721.084848
2019-07-17 10:37:19.002619 +0200 CEST m=+85.076903319,304,3710.761329
2019-07-17 10:37:19.257563 +0200 CEST m=+85.331845475,162,3700.072289
2019-07-17 10:37:19.515183 +0200 CEST m=+85.589464571,1278,3692.798799
2019-07-17 10:37:19.768862 +0200 CEST m=+85.843142411,2345,3688.763473
2019-07-17 10:37:20.025686 +0200 CEST m=+86.099964943,1475,3682.155224
2019-07-17 10:37:20.280664 +0200 CEST m=+86.354941908,3488,3681.577381
2019-07-17 10:37:20.531302 +0200 CEST m=+86.605578744,2290,3677.448071
2019-07-17 10:37:20.792074 +0200 CEST m=+86.866348997,2672,3674.473373
2019-07-17 10:37:21.047494 +0200 CEST m=+87.121767583,709,3665.725664
2019-07-17 10:37:21.30372 +0200 CEST m=+87.377992545,176,3655.461765
2019-07-17 10:37:21.557536 +0200 CEST m=+87.631806798,4361,3657.530792
2019-07-17 10:37:21.813665 +0200 CEST m=+87.887934907,618,3648.643275
2019-07-17 10:37:22.06925 +0200 CEST m=+88.143519150,2421,3645.064140
